supply_air_temp,return_air_temp,room_air_temp,return_air_humidity,fan_speed,cooling_state,electric_reheat_state,filter_dp,cool_water_valve,fault_type,timestamp
15.130079633013302,22.643475024558523,22.068098043855898,41.58983496705375,87,0,0,177.486394060493,33.00942398207937,0,2025-02-07 18:50:08.765365
15.41262325123045,23.11491360567749,24.645977184006643,55.20094411921955,36,1,1,174.2650382049374,52.15959636826655,0,2025-02-07 18:49:08.765366
17.15656870613854,22.232354663086547,23.08308368112779,48.89605982073266,50,1,1,138.57639507836913,85.27484378143086,0,2025-02-07 18:48:08.765367
16.480753319498366,19.84287574142148,20.852614307605073,54.52362244000031,76,0,0,135.69724046854867,10.343110414574518,0,2025-02-07 18:47:08.765368
18.471370998892912,26.063266865802095,23.916635878250883,53.64574243527395,30,1,0,91.72470740113454,13.813942156566327,0,2025-02-07 18:46:08.765369
16.637963886718182,23.2329874987991,21.57038548201706,42.707249235205154,41,1,0,193.68587974917622,0.0,3,2025-02-07 18:45:08.765369
20.881544447997065,23.597220897683805,26.589049696784425,42.85775868384535,0,0,0,61.52770066080212,8.220548244247661,1,2025-02-07 18:44:08.765371
20.19847315338233,22.913138375184637,26.089682924836517,55.10684030868268,33,0,0,109.55453876738639,35.2566496353807,0,2025-02-07 18:43:08.765372
17.661335549270195,21.897324798913118,24.208194852711134,54.425365869708344,63,0,0,149.12538344390424,25.18083221524866,0,2025-02-07 18:42:08.765372
23.101292307031887,22.721113278576844,25.722013409539546,47.560615337486205,0,0,0,191.849465012857,76.02858946028051,1,2025-02-07 18:41:08.765380
15.862877720679815,20.600907856708535,23.12958270024676,41.5484452666568,32,0,1,125.22946555745136,0.2447873596323702,0,2025-02-07 18:40:08.765381
17.183425913212226,26.415629747079958,24.530874988750032,40.24196043396904,97,0,0,184.38789897599332,11.53847169618939,0,2025-02-07 18:39:08.765382
18.166383884564798,21.148232002366406,25.955440590604148,45.763138989234896,86,0,0,367.11276175473745,9.900754100078524,2,2025-02-07 18:38:08.765383
16.273509633866546,21.45205057422923,23.490997363588626,40.18444547174454,53,0,0,129.73762620958848,31.807705190126622,0,2025-02-07 18:37:08.765384
18.563547027518506,22.3396111934204,22.489625656971434,44.60145242207407,62,1,0,469.52177314664317,23.24794989887009,2,2025-02-07 18:36:08.765385
17.099041965121792,24.932113587278565,19.59075608364577,48.39001480422677,32,1,0,169.354514286107,22.828278513268717,0,2025-02-07 18:35:08.765386
17.562459375310084,23.021763498893982,22.833732948557014,42.428315306239085,33,1,0,433.57577344919304,37.03932613180048,2,2025-02-07 18:34:08.765386
17.097440081655904,21.145796305954306,24.646846369124624,42.085555156630925,59,0,1,121.28787292106402,21.404897748667118,0,2025-02-07 18:33:08.765387
20.778417276763406,24.88150754113601,24.89126685513526,57.928748714374734,99,0,1,59.71731417870313,10.621418868654342,0,2025-02-07 18:32:08.765388
17.979754162893098,24.096500940178224,24.00873013143682,51.70940058045778,78,0,1,115.70150918581862,58.32512643365158,0,2025-02-07 18:31:08.765389
16.413433606566148,23.80765243582468,21.91740181007552,58.68911373525563,59,1,0,62.12430453986698,95.1737697020116,0,2025-02-07 18:30:08.765390
19.233817368154785,24.07360136175626,19.04635686210482,46.91652327571359,45,0,0,94.93431771355091,60.71649270381896,0,2025-02-07 18:29:08.765390
16.168734525043465,26.591542850873676,22.00956980399053,53.54289874658326,82,0,0,69.03222033253842,75.70206706298457,0,2025-02-07 18:28:08.765391
18.313295392507133,26.277642342554167,22.391310257892098,44.093833492435806,35,1,0,100.17213866560382,97.21768391921034,0,2025-02-07 18:27:08.765392
15.060494814180338,21.969926985495057,22.37414206561997,52.366806345598825,53,0,1,84.10825172213765,100.0,3,2025-02-07 18:26:08.765393
16.007720926652354,25.435827489216727,24.23711271395585,42.59171460019969,57,1,0,92.77699309006957,45.98099720888725,0,2025-02-07 18:25:08.765393
18.295291853803686,23.57475228463835,26.97135282202968,40.041612783525714,50,1,0,72.25787601514453,58.184735753423546,0,2025-02-07 18:24:08.765394
19.107699869993116,23.748643724206623,23.247058403682185,58.63063602819158,37,0,1,115.94114195219942,32.21128266256043,0,2025-02-07 18:23:08.765395
18.257052421784955,20.46159375253501,22.566536421687076,51.097887523504184,65,1,1,124.63647102080971,61.31294785366633,0,2025-02-07 18:22:08.765396
17.82652757641764,22.744421351917705,22.481556373991815,58.53881325564079,38,0,0,175.4971539745871,62.38204901609797,0,2025-02-07 18:21:08.765397
17.548344456616068,21.78076461449515,23.248769533815427,46.67663047404144,69,1,0,130.82381039840755,84.22292362669467,0,2025-02-07 18:20:08.765397
15.78221701444886,24.242088222339962,21.3434124793032,46.55572138323514,80,0,0,84.31362935058601,83.25153826596379,0,2025-02-07 18:19:08.765398
16.920233687407936,24.606620750604208,23.240397117492112,48.01310003546064,30,1,0,160.38435449479906,14.252193884991993,0,2025-02-07 18:18:08.765399
17.30904184356032,19.888270473475533,23.9016246726636,54.12081967916336,92,1,0,94.58701201174179,16.88918902206067,0,2025-02-07 18:17:08.765400
19.585683339328373,22.966947703993593,23.419372127148975,51.31617268372349,97,0,0,163.45948198189694,100.0,3,2025-02-07 18:16:08.765400
18.51542743435269,24.682792257191377,23.915083868009564,58.507098141982354,55,1,0,108.07460873091526,26.12302310286605,0,2025-02-07 18:15:08.765401
15.3554397669559,22.71998155652983,23.86749521869707,40.50881802264879,69,1,0,127.0512593879277,56.449340724372234,0,2025-02-07 18:14:08.765402
23.48612595409219,24.093595467503548,19.45620663550711,54.16391875945073,0,1,0,125.56333521352936,32.74903408562315,1,2025-02-07 18:13:08.765403
17.422376579375523,23.526748201440626,24.273740316790807,46.60655378733109,38,1,0,193.34537591305443,95.29626866495022,0,2025-02-07 18:12:08.765403
16.98461699954106,23.51249034792894,21.657970308675093,43.60467303636922,61,1,1,73.04979727492035,11.830142125621324,0,2025-02-07 18:11:08.765404
18.917514433261303,22.593027532897555,20.808321673992083,50.20791245040198,96,0,0,190.78333978377168,24.648497650229984,0,2025-02-07 18:10:08.765405
19.546499283743927,21.175128793796436,20.791096344290008,50.10127568359992,33,1,0,134.29828810082932,86.83175421188669,0,2025-02-07 18:09:08.765406
19.396920178674296,21.31770477886246,23.86708322094506,42.74022057376857,35,1,0,199.05328720544892,58.43311350585031,0,2025-02-07 18:08:08.765407
16.741173715166042,24.064028771682977,22.554850145550294,44.0379211226578,55,1,0,135.97074140280796,0.0,3,2025-02-07 18:07:08.765407
17.536181436223178,23.029187383278323,19.636062432029178,48.1632932980311,31,1,1,148.4564164099782,59.434525173378404,0,2025-02-07 18:06:08.765408
18.496895147105345,22.792231633089163,23.956075630384568,48.17622824784631,95,0,0,162.4361304645876,25.226455955660253,0,2025-02-07 18:05:08.765409
19.46331769068354,22.36416493651647,20.120783738402345,46.351162792393694,32,0,0,173.26837689092724,76.14472231622088,0,2025-02-07 18:04:08.765410
17.281238643232065,22.542216731778872,23.27964271703642,42.97090303019962,64,0,0,121.63454146217062,49.65321136485517,0,2025-02-07 18:03:08.765411
17.721511535004275,24.57036769173221,23.47699785134611,40.08747358201959,88,0,0,151.78908306263878,4.259594125619515,0,2025-02-07 18:02:08.765411
16.34049753899096,22.49713387719796,24.77115416339009,59.404701248560414,67,0,0,142.23244938531093,17.715826228875486,0,2025-02-07 18:01:08.765412
16.205690063878993,20.98840293004765,26.563369572933702,58.86998459407854,62,1,0,111.06304956087342,81.6624155381544,0,2025-02-07 18:00:08.765413
19.218788733591296,24.11547766331026,20.270647348198917,49.673007583522704,44,0,0,173.1196424621043,34.50447656384977,0,2025-02-07 17:59:08.765414
20.034360042856235,22.692685004202925,22.895052287873902,59.90103506550011,43,0,0,78.86728298265496,77.34441270163774,0,2025-02-07 17:58:08.765415
17.8919848176295,23.047093798299166,22.447329409911564,53.47308661564487,95,0,1,75.06960670660662,66.33767353864484,0,2025-02-07 17:57:08.765416
19.505299346838036,25.411367459599266,23.867499371921923,41.37715075215083,74,0,0,160.46573217449227,30.145978072643288,0,2025-02-07 17:56:08.765416
23.542454037571453,22.96915916397424,23.431337541867236,42.35436398165255,0,0,0,145.62279705734497,12.703554400057271,1,2025-02-07 17:55:08.765417
17.032320368092314,23.43377550967809,22.29490751452676,58.322216877392755,73,1,0,97.64906983045555,80.69452865592834,0,2025-02-07 17:54:08.765418
18.54209340826262,21.231614763052512,22.118195622778288,52.60104404299257,66,0,0,145.26948567747957,64.30873608296737,0,2025-02-07 17:53:08.765419
20.307054849698954,22.67049582147356,20.767098289631903,56.863672533147025,58,0,0,165.59707826204283,30.07975085525736,0,2025-02-07 17:52:08.765420
17.946260941335073,23.914289067812902,24.97572316481302,57.96539299267688,63,1,0,480.140765907865,52.32749682242278,2,2025-02-07 17:51:08.765420
20.34696548372101,20.666939399238135,23.91840836319906,48.95884022564772,88,0,0,137.20911977072595,61.19030715180202,0,2025-02-07 17:50:08.765421
14.070382343865383,23.301267639673565,24.835536395590275,40.97051903153386,72,1,0,173.6998850776421,0.21185216793616624,0,2025-02-07 17:49:08.765422
19.232853756562836,23.15118660896721,22.37920772704897,43.76560697794644,62,1,0,111.68578076396108,67.05132747839377,0,2025-02-07 17:48:08.765423
18.130570602357256,23.06193118338116,21.68632906261114,41.3314389460487,48,0,0,135.7605061357952,65.60780670822804,0,2025-02-07 17:47:08.765423
17.5514889743012,24.555738347987365,20.843369866741543,43.77479691397015,37,0,0,61.780355640870305,8.257842160374551,0,2025-02-07 17:46:08.765425
18.137641164803252,23.501657772272782,23.71783516748132,48.21065852911754,60,0,0,174.5703091487987,78.77533337173111,0,2025-02-07 17:45:08.765425
15.018646628098661,25.217107847534667,20.92041355094353,42.363936210299705,40,0,0,169.41895533333002,82.508884999362,0,2025-02-07 17:44:08.765426
17.670492168243733,21.509615726608946,26.6973261379331,43.33466495610686,37,0,0,118.4381679494928,29.016247073068925,0,2025-02-07 17:43:08.765427
18.53566885726762,23.203886850827523,20.38471483781312,48.91643564143358,54,0,0,67.88726152823564,16.221265716032264,0,2025-02-07 17:42:08.765428
20.216841067112274,23.126700179584923,23.547320238425005,46.80341900776979,49,0,0,149.05981761337844,68.64814990862632,0,2025-02-07 17:41:08.765429
17.22259467258953,21.39611825936738,26.13370941442757,49.35316248376082,67,1,0,135.94701797190714,12.335015844952357,0,2025-02-07 17:40:08.765429
16.787259595660217,24.43444250313702,24.198179518527617,48.58344055518124,36,0,1,187.92198462077056,85.80424169585282,0,2025-02-07 17:39:08.765430
17.247364434623194,26.487009958779225,23.351347424983558,52.889560519597666,68,1,0,91.97127947061674,48.012948504447465,0,2025-02-07 17:38:08.765431
19.373103176553112,22.974490888274254,21.063032706076207,58.743790977517094,49,1,1,54.848969655166265,90.98089819869652,0,2025-02-07 17:37:08.765432
18.493126664489527,23.75753163241065,20.236461622864592,42.15728676888485,40,0,0,88.21094150716132,64.21693720072176,0,2025-02-07 17:36:08.765432
17.205359694349443,23.12677771372299,24.54010021783517,41.9852029861839,45,0,0,114.18604690745947,28.509226595629134,0,2025-02-07 17:35:08.765433
18.769901149670034,21.929622995139237,26.012294481549894,57.05612222181804,71,0,0,73.31666594077889,46.80377156672798,0,2025-02-07 17:34:08.765434
18.14561632402206,20.268859583296976,22.122300019043657,50.127934093049184,81,1,0,196.96024160220819,0.0,3,2025-02-07 17:33:08.765435
19.452967485799334,21.94133977535695,20.7218769847673,55.32810047136884,66,0,0,83.35865389843305,100.0,3,2025-02-07 17:32:08.765435
16.94692035918397,20.912062428572405,18.083661138901963,44.30843807214563,81,1,0,151.67912814916087,86.18551641700576,0,2025-02-07 17:31:08.765436
17.508506780103346,25.556153117088677,21.038470312674924,56.57725146335103,38,1,0,118.11690295341214,68.3011776214146,0,2025-02-07 17:30:08.765437
17.411837770301762,22.82733545911514,22.77268631500192,58.476932483853915,64,1,0,133.27217822400115,29.419810517269074,0,2025-02-07 17:29:08.765438
15.804727577801822,22.481121006429245,26.19824648167347,52.70966031092976,96,0,0,189.90199885532118,52.85685079627853,0,2025-02-07 17:28:08.765439
18.444180415596865,24.33373073718171,24.346267384465936,42.11758042947604,36,0,0,129.7330762478217,13.0621852380293,0,2025-02-07 17:27:08.765440
18.391582908269832,21.317373345716167,23.610170809413507,57.90589628312678,31,0,0,95.783973482238,23.010947545457682,0,2025-02-07 17:26:08.765440
18.00767018496369,21.849703942993173,22.199760677397737,55.849754547401425,54,0,0,83.12214612605187,30.305863421663993,0,2025-02-07 17:25:08.765441
17.648119299937278,23.102108403872933,21.833668565488086,55.0175555302898,70,0,0,183.79893050967587,7.275993158256067,0,2025-02-07 17:24:08.765442
15.876943886924378,24.54315348713522,25.811295195015926,40.734563778118314,81,1,0,198.00875985073213,88.49886056707629,0,2025-02-07 17:23:08.765443
17.36903201585196,23.752527567753184,23.40147708151678,55.979250505139426,94,1,0,87.77482383424277,12.264417722520339,0,2025-02-07 17:22:08.765443
17.485928225209847,23.372487713773822,18.794798616157955,42.75902020936714,67,0,1,158.29006072048207,69.68387260854527,0,2025-02-07 17:21:08.765444
16.79658409616757,23.117176602854023,21.652920704205513,44.44772352393777,96,0,0,125.86287287484487,50.56618688178474,0,2025-02-07 17:20:08.765445
17.758071432500987,23.600353783290164,21.28356793645675,51.54269669738515,71,0,0,154.7874496938606,83.17678285758066,0,2025-02-07 17:19:08.765446
18.606076285221807,23.302479357693883,21.90747198164507,45.29961545833766,83,1,0,194.6321859155966,74.10357482166818,0,2025-02-07 17:18:08.765447
20.829278851815793,21.455041587834597,24.12582132057017,53.22696412623839,96,0,0,91.41300926318706,75.97380053396857,0,2025-02-07 17:17:08.765447
18.26186671924776,23.06911883244973,22.7851102364115,52.161408953981635,93,0,0,160.99189730894602,41.83462776578493,0,2025-02-07 17:16:08.765448
23.386325586084148,21.38946701162337,22.846269185992675,42.16299196026525,0,0,0,115.69202159482741,83.39761358960871,1,2025-02-07 17:15:08.765449
17.88833112635075,23.121623814351235,25.626946322650472,53.120291591830124,60,1,0,147.8801170050702,9.47418755868058,0,2025-02-07 17:14:08.765453
15.121843177051439,22.27902808776764,21.607077820426625,58.4790981964986,42,0,0,110.99778738269563,44.44190158606418,0,2025-02-07 17:13:08.765455
17.960229186826176,26.809072434174293,26.728399051774698,43.222198103716664,56,0,0,156.2503970248965,99.46140608000046,0,2025-02-07 17:12:08.765456
18.09034531491154,22.94015842437243,21.657384817257828,51.941240418857745,88,0,0,100.62523674913001,94.81145450425356,0,2025-02-07 17:11:08.765457
21.694863168727927,20.893640650607615,23.178396393225142,46.83730743873388,94,0,1,123.25326463891076,8.22125849821208,0,2025-02-07 17:10:08.765458
17.711458552828315,22.798729683984615,22.437592809194467,49.192233435472076,93,0,0,156.31904673523366,57.29855891668376,0,2025-02-07 17:09:08.765458
18.45232101350042,23.779038118456832,23.246838267001923,45.7400035815794,54,1,0,56.40601968383911,31.565061175407628,0,2025-02-07 17:08:08.765459
17.947932345442133,25.510045919228787,23.889183990146257,47.082612726953904,66,1,0,99.2134296910815,72.84725350098749,0,2025-02-07 17:07:08.765460
21.246982943570703,22.11582140009192,23.867670480177754,40.578236465331145,0,0,0,131.92770539401243,73.57874336485662,1,2025-02-07 17:06:08.765461
19.714234221772532,20.62635803896454,21.49376533875884,59.63103475834441,53,1,0,61.12027670999846,0.009326802124287603,0,2025-02-07 17:05:08.765461
19.12789954903016,24.225255517146472,20.754170645104857,52.495998441454965,96,0,0,155.47351565014662,84.58191807713563,0,2025-02-07 17:04:08.765462
19.18654792056457,20.929101941150524,28.00634358181142,50.014111809877704,77,1,1,171.99304347375454,22.35827077366127,0,2025-02-07 17:03:08.765463
16.63591881780789,22.345766837738772,22.032031320798893,47.674306990006535,94,1,0,74.49909643427887,0.0,3,2025-02-07 17:02:08.765464
20.10419146640415,22.61356927173351,24.398424877343974,50.78749117648055,67,0,0,160.01945015904212,90.5431307896105,0,2025-02-07 17:01:08.765464
15.897223405811578,22.895549820049837,19.784717378953605,47.60211997431608,99,0,1,146.930020214065,19.0659049046794,0,2025-02-07 17:00:08.765465
18.880285640700407,24.033746685611504,22.440774560190647,47.19815854987347,88,0,1,111.63177182946578,63.63354239632278,0,2025-02-07 16:59:08.765466
21.28568343871497,21.97454857657042,22.745601232035114,49.27893083444026,41,1,0,74.74821980672144,0.0,3,2025-02-07 16:58:08.765467
16.514195512303967,22.58940612174986,23.945630139855666,45.519660673423815,83,1,0,193.2317543426282,10.298413535770745,0,2025-02-07 16:57:08.765467
17.150553405595844,22.978594470575917,17.555091718016122,43.60099799933571,80,0,1,119.60164661936687,87.40023281042775,0,2025-02-07 16:56:08.765468
18.14947704763146,23.224396936278183,23.33228122615666,51.13211796360587,67,1,1,77.54651784277375,18.082647221348857,0,2025-02-07 16:55:08.765469
17.244786518825702,23.146740762061885,20.700517089264213,56.85530872300602,75,1,0,427.1157410354987,42.09675604129782,2,2025-02-07 16:54:08.765470
15.6740048534008,23.65400866283387,23.64869142238985,43.056563554517844,39,0,0,141.184693332432,92.41891260190151,0,2025-02-07 16:53:08.765471
18.102844462209042,24.265759264462606,20.927341606323672,40.65468681208437,38,0,0,172.42969848510708,7.535434139725428,0,2025-02-07 16:52:08.765471
16.406544429410843,23.588951173476453,21.28903460814884,44.936234903080724,81,0,0,199.41450675536709,100.0,3,2025-02-07 16:51:08.765472
18.710388645952772,23.680378285263828,22.452744779213464,59.594412869076216,80,1,0,56.730074941838694,57.21443723206534,0,2025-02-07 16:50:08.765473
16.620863648649294,20.626665249880283,20.89534106079361,56.57516147486679,51,1,0,160.8973638391294,76.30667106774776,0,2025-02-07 16:49:08.765474
20.324901607526307,23.075341548748522,22.04893110652929,51.91732107057193,97,1,0,198.36963336600815,82.71308697588567,0,2025-02-07 16:48:08.765474
16.825120061495646,23.719261322002414,20.61324846291337,58.584978304862716,34,1,0,130.73474584431472,42.414379476053966,0,2025-02-07 16:47:08.765475
17.516907725691485,24.093411791855676,19.333659096602545,48.90558233674489,58,0,0,157.35530813636464,74.36830406979402,0,2025-02-07 16:46:08.765476
19.220275826054504,21.961473838649308,25.03591410485872,59.66561205150348,35,0,0,116.16657724884976,91.04393171477591,0,2025-02-07 16:45:08.765477
16.153703525349066,22.011441087667034,20.407902614352142,45.92604090238568,98,1,0,103.5160571012771,88.62661990558598,0,2025-02-07 16:44:08.765477
18.341189901906194,22.138848987074603,22.642638224784033,44.80611499031878,87,1,0,154.46871377553563,50.18190686158982,0,2025-02-07 16:43:08.765480
19.960714131423643,23.804620849837015,24.50578216298757,52.76096402294022,72,1,1,198.2134106161336,60.70295495132686,0,2025-02-07 16:42:08.765481
15.58877514815816,24.550821582386313,21.770111794967914,47.563079359007205,98,0,0,63.7499623527971,67.28088619146614,0,2025-02-07 16:41:08.765482
18.276950787798455,22.3888098390626,21.349668200508923,52.52731083952516,66,1,0,479.386367902393,81.91087999164085,2,2025-02-07 16:40:08.765483
18.389824191372636,24.361943470440572,23.452476177334844,46.09991036605371,87,0,0,191.09282043956728,50.77330898382672,0,2025-02-07 16:39:08.765483
19.172734307665966,23.185219713746893,25.235867645454306,52.35836513675982,66,0,1,66.91974388217122,11.190001929607007,0,2025-02-07 16:38:08.765484
16.144573933682878,22.813571334256345,20.66136946982706,45.51492521170073,55,0,0,433.1726015771017,38.53017371169367,2,2025-02-07 16:37:08.765485
16.019315080373584,22.682923655273047,22.699704335965123,41.0194413763778,71,1,0,114.5247215944807,72.02020794212429,0,2025-02-07 16:36:08.765486
18.782912348425345,24.119917046903236,19.535010810065344,58.242718038463664,45,0,0,106.53386262188181,62.379894518388845,0,2025-02-07 16:35:08.765486
18.44547700984978,23.488366725180605,22.21359799263562,57.664104037469244,51,1,0,81.41596611317271,75.34918014842418,0,2025-02-07 16:34:08.765487
18.375739275518814,26.413738141471455,23.06840936907615,59.41596298545344,52,1,0,76.45014090367535,49.99537383223321,0,2025-02-07 16:33:08.765488
18.519672314245465,21.721663035504015,21.290750716489868,54.330543524428094,76,0,0,127.44300495184864,17.44047725452007,0,2025-02-07 16:32:08.765489
16.979962917632264,23.777152553044964,22.086016332349537,53.65442355470606,96,0,0,106.61558197381625,11.520753860718235,0,2025-02-07 16:31:08.765490
18.348380545741506,22.20619848528273,20.1835464633851,51.180061401496616,32,0,0,123.73165758065107,48.1261939013507,0,2025-02-07 16:30:08.765490
18.439608709948022,21.696069519517035,23.154157222762986,42.518848327050456,41,0,0,79.39061879489707,20.572483621538396,0,2025-02-07 16:29:08.765491
16.928472872960448,22.983699294447543,25.1113884977663,43.7847062189854,52,0,0,102.53026281059519,98.22668880537593,0,2025-02-07 16:28:08.765492
20.798661766717135,23.206028719110552,20.805712260459075,45.789393773450726,40,1,0,199.46265062798463,19.87529719393397,0,2025-02-07 16:27:08.765493
18.71074938136768,27.37726033259014,21.754656466895234,57.803127251467885,81,0,0,371.73233931341065,56.678429468965966,2,2025-02-07 16:26:08.765493
16.213044754196027,22.723781276475197,24.005092492908364,43.4593904920615,79,0,1,111.90637430902986,0.17679341907893553,0,2025-02-07 16:25:08.765494
18.984830412950746,21.304731905772975,25.424181438645473,58.457463489757814,86,0,0,52.981409337048085,25.364508219896166,0,2025-02-07 16:24:08.765495
16.537977494659017,23.40951607624158,20.013620375582136,50.455714661028345,93,0,0,107.12386952757944,25.913848721911272,0,2025-02-07 16:23:08.765496
19.18062690561368,19.888039943680447,22.6624305251681,54.311392709461444,75,1,0,164.50870116691436,73.79874356160046,0,2025-02-07 16:22:08.765496
19.737893368511106,22.8620648260936,23.56626164463905,42.20488973361133,58,0,0,127.33951940859662,49.56261385444596,0,2025-02-07 16:21:08.765497
16.768976522472435,23.02403792344274,22.795887218742305,45.380670975518214,99,1,1,148.55681245313636,1.2091851010781696,0,2025-02-07 16:20:08.765498
19.445064193866482,24.19190057441782,18.046415866245827,59.17037216362853,75,0,0,133.48282076634666,37.917093885588095,0,2025-02-07 16:19:08.765499
18.619171390404748,24.460433374141772,24.002180018617544,45.32299893859463,45,0,1,65.82365905613821,64.47810970720964,0,2025-02-07 16:18:08.765499
19.233090239991736,22.244645571638422,26.038672702181287,45.93043440782292,80,0,0,99.82165871222148,63.67069548707419,0,2025-02-07 16:17:08.765500
20.84518947398092,22.7740789780551,23.233323502339008,43.95194769682159,40,1,0,154.1349623026045,5.388871421255548,0,2025-02-07 16:16:08.765501
17.631917825995693,21.850818754083992,20.937787893411475,42.58147330613659,40,0,1,132.19083564498789,92.89129323735197,0,2025-02-07 16:15:08.765502
16.869395753463767,21.30790616778846,21.973745507271435,44.66515282907996,92,0,0,151.24416034925892,24.699106874736444,0,2025-02-07 16:14:08.765502
16.665728355561715,23.464842169070952,26.539826135311188,52.846537839015966,82,1,0,104.02707323796304,89.15261141048323,0,2025-02-07 16:13:08.765503
16.77628457255184,21.0896216771051,24.819925081721117,49.107354670071274,87,0,1,79.0533626538877,21.3414445927673,0,2025-02-07 16:12:08.765504
17.884347435878844,22.378059649142205,24.28005323676866,51.07511672675797,48,0,0,174.47210552993502,56.78502842670208,0,2025-02-07 16:11:08.765505
18.511727962224967,21.507239060151143,23.71282516706875,42.447296575320486,61,0,0,106.44517390865846,40.60803082459395,0,2025-02-07 16:10:08.765506
18.41503619899503,23.82452477943539,21.677725775618054,56.042328943258,79,0,0,350.74186563937616,58.13492831464105,2,2025-02-07 16:09:08.765506
19.240774873554034,25.70214514889973,22.598857638688465,55.68189401159696,84,1,0,443.00206065446514,49.78628141665532,2,2025-02-07 16:08:08.765507
18.019502837816862,21.047618025795003,22.844154528642967,40.43179822285351,70,0,0,189.0880335914809,0.20473108536820384,0,2025-02-07 16:07:08.765508
20.180301115735976,20.22047227565365,24.099148632128887,47.6703018902061,99,0,0,198.79089719372269,35.13323747985915,0,2025-02-07 16:06:08.765509
17.603014750143068,22.8126696719749,26.017837788533807,41.375412039422955,50,1,0,147.3393200978599,1.121715632969944,0,2025-02-07 16:05:08.765509
22.080253749884427,23.023546693936638,25.236676273586255,55.842115588299166,55,1,1,140.3226813607833,68.33665346581084,0,2025-02-07 16:04:08.765510
23.93850102164751,23.327988960135947,20.16123128840792,54.74539366251409,0,0,0,176.12404693798553,85.34958051885306,1,2025-02-07 16:03:08.765511
16.714263665375576,22.330519227148482,23.4479899378021,58.03976188586312,56,1,0,127.4347692877083,38.471446170986056,0,2025-02-07 16:02:08.765512
16.39366125290833,22.699041051761853,24.473526690335795,44.72807917906229,79,0,0,180.42588507843598,52.48020375681086,0,2025-02-07 16:01:08.765512
18.723708622864777,23.5512656158109,24.23772066028927,49.12591766255598,95,1,0,111.94074320724877,6.583734717925893,0,2025-02-07 16:00:08.765513
17.664805822011225,24.56064633896726,21.74153247322516,43.68975754328795,94,0,0,54.78456323979199,38.51974088135323,0,2025-02-07 15:59:08.765514
19.07100074113814,20.067426844522576,28.828218431536722,47.42469868948239,39,0,0,188.98855065583408,13.886040643129139,0,2025-02-07 15:58:08.765515
18.709856436860317,22.446590841452807,20.445830875337762,50.444865031337685,66,0,0,158.22927066326923,100.0,3,2025-02-07 15:57:08.765515
17.890756631014693,23.320713190911594,20.8336231066679,41.06661579677178,98,1,0,126.6150681404293,17.203314750087895,0,2025-02-07 15:56:08.765516
16.729809422897393,21.623035843083898,23.467190162523153,54.297408213547705,70,0,0,191.73406068989772,87.08439435650762,0,2025-02-07 15:55:08.765517
15.727729162971203,25.596754447650948,27.233606109927706,50.8658672074215,75,0,0,183.0152066880761,98.22044033289491,0,2025-02-07 15:54:08.765518
17.330227571899467,22.046885179656893,21.327610298591658,56.57918034421347,74,1,0,66.26389659247498,87.92141327696012,0,2025-02-07 15:53:08.765518
19.28459819148521,22.938060969489076,22.468343268706015,45.43561002382394,56,1,0,143.6596167299631,96.96704716857255,0,2025-02-07 15:52:08.765519
18.321140616195304,23.834033145263437,25.154587346031384,58.06642210538509,94,1,0,438.81671624179444,73.08068014854624,2,2025-02-07 15:51:08.765520
