chill_water_outlet_temp,chill_water_inlet_temp,condenser_pressure,differential_pressure,supply_water_temp,cooling_tower_fan_status,fault_type,timestamp
5.7009926495341325,11.555738347987365,3.960842466685386,18.125000199250053,44.34692679324734,1,0,2025-02-07 17:46:08.775850
6.091760776535502,10.501657772272782,4.67945879187033,9.611170299667393,44.500654064383475,1,0,2025-02-07 17:45:08.775851
4.012431085399108,12.217107847534667,1.4801033877358827,13.9781877667687,44.67662178394988,0,1,2025-02-07 17:44:08.775852
5.780328112162488,8.509615726608946,5.424331534483275,14.327079516169063,45.549786017821944,1,0,2025-02-07 17:43:08.775853
14.357112571511745,10.203886850827521,3.8461787094532798,14.791634586446943,43.83786539987995,1,3,2025-02-07 17:42:08.775853
7.477894044741516,10.12670017958492,4.636830059606251,15.10740780010752,39.21162988485683,0,0,2025-02-07 17:41:08.775854
5.481729781726353,8.39611825936738,5.283427353606893,15.414442669102725,47.385538003294194,1,0,2025-02-07 17:40:08.775855
5.191506397106813,11.434442503137019,4.799544879631904,7.753910213764411,48.5893778943251,1,0,2025-02-07 17:39:08.775856
5.498242956415464,13.487009958779227,2.0878368562458895,15.04396772961038,43.775200280788575,1,1,2025-02-07 17:38:08.775856
6.915402117702074,9.974490888274254,4.015758176519052,8.311273277664368,42.86669326216245,0,0,2025-02-07 17:37:08.775857
6.3287511096596845,10.75753163241065,3.809115405716148,17.196654219272986,44.72579895521955,0,0,2025-02-07 17:36:08.775858
5.470239796232962,10.12677771372299,4.885025054458793,13.334624532589164,44.62499223254245,1,0,2025-02-07 17:35:08.775859
6.513267433113356,8.929622995139237,5.2530736203874735,8.528889824329948,46.991037154325916,1,0,2025-02-07 17:34:08.775859
6.0970775493480405,7.268859583296976,4.280575004760914,12.557385967843873,45.109278883290074,1,0,2025-02-07 17:33:08.775860
6.968644990532889,8.941339775356953,3.9304692461918247,13.28977398244604,43.414754339257634,1,0,2025-02-07 17:32:08.775861
5.297946906122648,7.912062428572403,3.2709152847254908,18.572098852665015,42.3631810988839,1,0,2025-02-07 17:31:08.775861
5.672337853402232,12.556153117088677,4.009617578168731,15.589913225250735,46.731268369639345,1,0,2025-02-07 17:30:08.775862
5.607891846867842,9.827335459115142,4.44317157875048,16.03333483305174,46.1990224823285,0,0,2025-02-07 17:29:08.775863
4.536485051867881,9.481121006429245,5.299561620418367,18.543664902661803,47.12111975618364,1,0,2025-02-07 17:28:08.775864
6.296120277064576,11.333730737181709,2.336566846116484,14.711567136226531,43.06362649855781,1,1,2025-02-07 17:27:08.775865
6.261055272179889,8.317373345716168,4.652542702353377,17.262563883097208,48.67687379905666,0,0,2025-02-07 17:26:08.775865
6.005113456642461,8.849703942993171,4.299940169349434,17.051583341795975,41.51261098588552,1,0,2025-02-07 17:25:08.775866
5.765412866624853,10.102108403872931,4.2084171413720215,11.140591519291764,46.41920204280296,0,0,2025-02-07 17:24:08.775867
12.584629257949587,11.543153487135221,5.202823798753982,19.41895073288949,41.180834465606196,1,3,2025-02-07 17:23:08.775868
5.579354677234641,10.752527567753182,4.600369270379195,10.739094659787916,43.41933723660306,1,0,2025-02-07 17:22:08.775868
5.65728548347323,10.372487713773824,3.4486996540394887,17.752099948433546,48.122045860895916,1,0,2025-02-07 17:21:08.775869
5.197722730778381,10.117176602854025,1.6632301760513784,10.448780889283102,46.66272850895198,0,1,2025-02-07 17:20:08.775870
5.838714288333991,10.600353783290164,4.070891984114187,16.80371036445502,43.90755916902564,1,0,2025-02-07 17:19:08.775870
6.404050856814538,10.302479357693882,4.226867995411268,20.585744634450517,43.962325914356626,0,0,2025-02-07 17:18:08.775871
7.88618590121053,8.455041587834597,4.781455330142543,14.361064030349366,45.20124422167088,1,0,2025-02-07 17:17:08.775872
6.174577812831839,10.069118832449726,4.446277559102875,14.23093307144056,46.028281981521445,1,0,2025-02-07 17:16:08.775873
6.2575503907227645,8.38946701162337,4.461567296498169,16.831319997950548,47.50315876536539,0,0,2025-02-07 17:15:08.775873
5.925554084233832,10.121623814351235,5.156736580662618,14.011810632112372,44.08753199078301,0,0,2025-02-07 17:14:08.775874
4.081228784700959,9.279028087767639,4.151769455106656,20.454836111228463,41.7764298730256,1,0,2025-02-07 17:13:08.775875
5.973486124550783,13.809072434174292,5.4320997629436745,15.576576748376088,45.31393725409752,1,0,2025-02-07 17:12:08.775876
6.060230209941026,9.940158424372433,4.164346204314457,14.039491475337822,44.08513832498321,1,0,2025-02-07 17:11:08.775877
8.463242112485286,7.893640650607617,4.544599098306286,13.37914341631295,42.39873259050311,0,0,2025-02-07 17:10:08.775877
5.807639035218878,9.798729683984613,4.359398202298617,12.201154589480938,45.59533783062559,1,0,2025-02-07 17:09:08.775878
6.301547342333612,10.779038118456832,4.561709566750481,13.116735039727532,44.573772491814424,0,0,2025-02-07 17:08:08.775879
5.965288230294757,12.510045919228785,4.722295997536564,13.94797981902421,45.61302441293959,1,0,2025-02-07 17:07:08.775880
4.831321962380468,9.115821400091923,4.7169176200444385,13.53708277950426,43.21111159962564,1,0,2025-02-07 17:06:08.775880
7.1428228145150205,7.62635803896454,4.12344133468971,13.025474177588688,45.973421060651,1,0,2025-02-07 17:05:08.775881
6.751933032686774,11.225255517146472,1.4385426612762147,21.296523691057317,42.36580360649004,0,1,2025-02-07 17:04:08.775882
6.791031947043047,7.929101941150523,5.751585895452855,11.90971477053153,43.34453722060683,1,0,2025-02-07 17:03:08.775883
5.090612545205261,9.345766837738772,4.258007830199723,15.439897762938525,44.51417153782545,0,0,2025-02-07 17:02:08.775883
7.402794310936099,9.613569271733509,4.8496062193359935,16.777563029282614,48.483636829919426,1,0,2025-02-07 17:01:08.775884
4.5981489372077196,9.895549820049837,3.6961793447384017,16.8903239867512,46.569650737096985,1,0,2025-02-07 17:00:08.775885
6.58685709380027,11.033746685611504,4.360193640047662,14.824178772652584,47.15438500853558,0,0,2025-02-07 16:59:08.775886
8.190455625809978,8.974548576570418,4.436400308008778,14.277892284458071,47.83415406668629,0,0,2025-02-07 16:58:08.775886
5.009463674869312,9.589406121749859,4.7364075349639165,16.35464247371852,52.20566427162175,0,0,2025-02-07 16:57:08.775887
5.433702270397228,9.978594470575917,0.6387729295040305,15.799564949934602,45.08317813511687,1,1,2025-02-07 16:56:08.775888
6.099651365087642,10.224396936278183,4.583070306539165,14.22312349569746,47.84080184625971,1,0,2025-02-07 16:55:08.775888
5.496524345883801,10.146740762061883,3.9251292723160534,10.314364284826707,47.025270508803885,1,0,2025-02-07 16:54:08.775890
4.449336568933868,10.65400866283387,4.662172855597462,13.596228833000257,46.99206500661505,0,0,2025-02-07 16:53:08.775890
6.068562974806027,11.265759264462606,3.9818354015809185,11.560349508877627,48.54847923608036,1,0,2025-02-07 16:52:08.775891
4.937696286273895,10.588951173476453,4.07225865203721,12.99852134980102,44.16137393803105,1,0,2025-02-07 16:51:08.775892
6.473592430635182,10.680378285263828,4.363186194803366,15.099669715550878,44.00262995212724,1,0,2025-02-07 16:50:08.775893
5.080575765766197,7.626665249880284,3.973835265198402,16.076208431989848,45.63953102696372,1,0,2025-02-07 16:49:08.775893
7.54993440501754,10.07534154874852,4.262232776632323,20.341358253877218,44.63460045615623,1,0,2025-02-07 16:48:08.775894
5.216746707663763,10.719261322002414,3.903312115728342,13.387780863288558,45.63700170599635,1,0,2025-02-07 16:47:08.775895
5.677938483794325,11.093411791855676,3.5834147741506364,17.32387690582545,48.12549757010602,1,0,2025-02-07 16:46:08.775896
6.81351721736967,8.961473838649308,5.00897852621468,15.91788007331351,44.043706554587445,1,0,2025-02-07 16:45:08.775896
4.769135683566045,9.011441087667032,3.8519756535880356,18.88799301191937,44.39064207481254,1,0,2025-02-07 16:44:08.775897
6.22745993460413,9.138848987074603,4.410659556196008,16.72868615878688,45.34862200705315,1,0,2025-02-07 16:43:08.775898
7.307142754282428,10.804620849837015,4.876445540746892,11.974555718141051,44.54336314794966,1,0,2025-02-07 16:42:08.775899
4.3925167654387725,11.550821582386313,4.192527948741978,9.830861912126306,41.17198834397303,0,0,2025-02-07 16:41:08.775899
6.184633858532305,9.388809839062597,4.087417050127231,15.933785099002515,43.83974471460212,1,0,2025-02-07 16:40:08.775900
6.259882794248424,11.361943470440574,4.613119044333711,13.414647006298829,46.37474648447501,0,0,2025-02-07 16:39:08.775901
6.78182287177731,10.185219713746891,5.0589669113635765,32.05905876214821,47.875093501865294,0,2,2025-02-07 16:38:08.775901
4.763049289121918,9.813571334256345,3.9153423674567653,11.197266886400767,42.690762864924544,1,0,2025-02-07 16:37:08.775902
4.679543386915723,9.682923655273047,4.424926083991281,15.482926492761466,42.681435201538314,0,0,2025-02-07 16:36:08.775903
6.521941565616897,11.119917046903236,3.633752702516336,19.523123097940093,45.060467605434674,1,0,2025-02-07 16:35:08.775904
6.296984673233186,10.488366725180605,4.303399498158905,13.773982962881876,40.848809870244324,1,0,2025-02-07 16:34:08.775905
6.250492850345877,13.413738141471455,4.5171023422690375,16.770810933225967,44.11005959402574,1,0,2025-02-07 16:33:08.775906
6.346448209496976,8.721663035504013,4.072687679122467,14.693200949347222,41.52791588089721,0,0,2025-02-07 16:32:08.775906
5.319975278421509,10.777152553044964,4.271504083087384,11.131853732689821,47.73812259968493,1,0,2025-02-07 16:31:08.775907
6.232253697161004,9.20619848528273,3.7958866158462747,17.204434030531253,43.46133769129919,1,0,2025-02-07 16:30:08.775908
6.293072473298682,8.696069519517035,4.538539305690747,11.715923867917887,48.305668372678056,1,0,2025-02-07 16:29:08.775909
5.285648581973632,9.983699294447542,5.027847124441575,15.064879891780695,47.22704270691668,1,0,2025-02-07 16:28:08.775909
7.865774511144757,10.206028719110554,3.951428065114768,13.975438754984085,43.70736540460517,1,0,2025-02-07 16:27:08.775910
6.4738329209117875,14.377260332590138,4.188664116723809,17.679232303697077,42.856080726307844,1,0,2025-02-07 16:26:08.775911
4.808696502797352,9.723781276475197,4.751273123227091,31.82554702258794,44.612908501664826,1,2,2025-02-07 16:25:08.775912
6.65655360863383,8.304731905772975,5.106045359661368,16.17260972340588,44.79070675148359,1,0,2025-02-07 16:24:08.775912
5.025318329772679,10.409516076241578,3.7534050938955343,12.480607777953898,45.6922938879048,1,0,2025-02-07 16:23:08.775913
6.787084603742452,6.888039943680448,4.415607631292025,13.466684363013645,43.446913420939644,1,0,2025-02-07 16:22:08.775914
7.158595579007404,9.8620648260936,4.641565411159762,4.094399317379693,46.492789747044405,0,0,2025-02-07 16:21:08.775915
5.179317681648289,10.02403792344274,4.448971804685576,21.276295714853724,45.530656109999796,0,0,2025-02-07 16:20:08.775915
6.963376129244322,11.191900574417817,3.2616039665614567,16.651670798478694,44.31920968656827,1,0,2025-02-07 16:19:08.775916
6.412780926936498,11.46043337414177,4.750545004654386,12.697957542185506,43.575918689163956,1,0,2025-02-07 16:18:08.775917
14.82206015999449,9.244645571638424,5.259668175545322,11.626032935001017,44.630230033802626,1,3,2025-02-07 16:17:08.775917
7.896792982653947,9.774078978055101,4.558330875584752,13.51305374136198,43.36619749634486,1,0,2025-02-07 16:16:08.775918
13.754611883997129,8.850818754083994,3.9844469733528682,17.150638604458354,45.116877389767176,1,3,2025-02-07 16:15:08.775919
5.246263835642511,8.30790616778846,4.243436376817859,9.323745223245224,45.17087737043982,1,0,2025-02-07 16:14:08.775920
5.110485570374477,10.464842169070952,5.384956533827797,34.57524674211699,45.52341456695268,1,2,2025-02-07 16:13:08.775920
5.184189715034561,8.0896216771051,4.954981270430279,20.31192561738802,48.53248481934371,1,0,2025-02-07 16:12:08.775921
5.922898290585896,9.378059649142205,4.820013309192165,31.598160992096588,44.73511056060085,1,2,2025-02-07 16:11:08.775922
6.341151974816644,8.507239060151143,4.678206291767188,15.241155116290965,47.00919573424896,1,0,2025-02-07 16:10:08.775923
6.276690799330019,10.82452477943539,4.1694314439045135,21.609929445773275,45.459174793951405,1,0,2025-02-07 16:09:08.775924
6.827183249036024,12.702145148899731,4.399714409672116,16.896454889072317,44.52351139620309,0,0,2025-02-07 16:08:08.775925
6.013001891877907,8.047618025795003,4.461038632160742,15.377771461456366,44.761681460097535,1,0,2025-02-07 16:07:08.775925
7.453534077157316,7.220472275653647,4.774787158032222,16.51990936472701,44.8823471816639,0,0,2025-02-07 16:06:08.775926
5.735343166762044,9.812669671974898,5.254459447133452,13.797403994970892,45.55953541545643,0,0,2025-02-07 16:05:08.775927
8.720169166589619,10.023546693936638,5.059169068396564,18.89889385591032,43.08135846956206,1,0,2025-02-07 16:04:08.775928
14.625667347765006,10.327988960135947,3.7903078221019797,13.802009931299365,42.069319233110065,0,3,2025-02-07 16:03:08.775928
5.142842443583717,9.330519227148482,4.611997484450525,9.12245517379207,46.308594786948554,1,0,2025-02-07 16:02:08.775929
4.929107501938888,9.699041051761853,4.868381672583949,33.826090688178624,46.79624766516252,1,2,2025-02-07 16:01:08.775930
14.482472415243185,10.551265615810903,4.8094301650723175,12.09979641036989,46.49127166560561,1,3,2025-02-07 16:00:08.775931
5.776537214674149,11.560646338967258,4.18538311830629,14.156417963407712,45.30994403711294,0,0,2025-02-07 15:59:08.775931
6.714000494092092,7.067426844522576,5.957054607884181,14.222747822758107,46.534449254906576,1,0,2025-02-07 15:58:08.775932
6.473237624573545,9.446590841452807,3.8614577188344406,18.59226959941472,46.426858052034284,1,0,2025-02-07 15:57:08.775933
5.927171087343127,10.320713190911595,3.958405776666975,17.085878179993156,46.57525871790991,0,0,2025-02-07 15:56:08.775933
5.153206281931595,8.623035843083896,4.616797540630788,15.78979646272619,43.28091835731577,1,0,2025-02-07 15:55:08.775934
4.485152775314136,12.59675444765095,5.5584015274819265,14.991163766002215,42.80609640569074,1,0,2025-02-07 15:54:08.775935
5.553485047932979,9.046885179656895,4.0819025746479145,11.823425973426016,44.222861506495455,0,0,2025-02-07 15:53:08.775936
6.856398794323472,9.938060969489076,4.367085817176504,8.456474287002967,44.96523178091469,1,0,2025-02-07 15:52:08.775936
6.214093744130204,10.834033145263437,5.038646836507846,15.339480034178349,44.51615774573542,1,0,2025-02-07 15:51:08.775937
4.7542612212880115,9.113072816797159,4.491068922556133,17.383923610720977,41.24661933732425,0,0,2025-02-07 15:50:08.775938
6.173180925851182,7.2301404282933746,1.8326980727348525,14.674998350266232,48.44338522427029,1,1,2025-02-07 15:49:08.775939
6.3853173797288365,9.3570182096252,4.78281645094336,13.395437031639899,44.45190802222853,1,0,2025-02-07 15:48:08.775939
5.116142563798867,11.544160833890562,4.6362589951147966,16.393506495642637,45.345408833153904,0,0,2025-02-07 15:47:08.775940
6.153725105945528,9.494657309822292,5.015219392818396,14.750003398126958,47.489097981526115,1,0,2025-02-07 15:46:08.775941
6.058208718446,8.730348547811532,5.145734444532682,20.057232575921883,40.31005546095759,1,0,2025-02-07 15:45:08.775941
4.857029702169377,11.388508314254082,4.653501530002681,18.698185026204854,43.97661225617657,1,0,2025-02-07 15:44:08.775942
6.357787360348283,9.503837655965421,4.645866362689154,17.878524171069987,44.22576545284039,0,0,2025-02-07 15:43:08.775943
6.560784526368234,9.234758779524673,4.607055491143067,17.273202342629713,44.32737990909871,1,0,2025-02-07 15:42:08.775944
7.083051243175277,10.224184134494964,4.744565278324644,31.129497756645627,44.653026818572094,1,2,2025-02-07 15:41:08.775945
7.053802052034903,11.15612531442818,4.527585318935732,36.988981106157794,47.894269596889686,1,2,2025-02-07 15:40:08.775946
4.6223306320429085,13.57257029759882,4.499695758838855,16.128977872939725,46.34691775145445,1,0,2025-02-07 15:39:08.775946
5.062174960084877,11.240854161486135,5.098313560413621,16.81927418517349,46.91607053725766,1,0,2025-02-07 15:38:08.775947
6.51503526720866,11.739759949582517,5.258058090177522,16.477828460439156,45.09424054362185,0,0,2025-02-07 15:37:08.775948
6.513785950912209,9.241050701518217,3.7462235276832896,16.358287763544197,42.201253907708995,1,0,2025-02-07 15:36:08.775949
6.515047686306048,8.461197841045786,4.505010575870284,23.102599408648786,40.84060592970798,1,0,2025-02-07 15:35:08.775949
9.85273149065472,10.093497024428684,4.155652783277382,14.771442990144243,41.941184553536736,0,0,2025-02-07 15:34:08.775950
6.570890510693167,10.160754872889393,4.344514266756963,17.80901214248799,45.71953140833204,1,0,2025-02-07 15:33:08.775951
7.135565640180599,8.382230887953105,4.7012581048676605,33.58703056920799,45.06353942539527,0,2,2025-02-07 15:32:08.775951
6.954001763493203,9.737058205143981,4.834719185771235,17.371924751663016,44.57967270488798,0,0,2025-02-07 15:31:08.775952
6.651391251305798,10.598976402578696,4.4439367781943275,17.817959670697366,44.262846186519724,1,0,2025-02-07 15:30:08.775953
5.684730755359654,10.54059009252712,3.5433298326385985,16.093278231406043,49.02344315088549,0,0,2025-02-07 15:29:08.775954
6.758969220493268,10.756431780076408,4.0174772097119105,20.0077408271295,43.35419281804705,1,0,2025-02-07 15:28:08.775954
5.227174785462428,10.436447095206164,4.948249835100083,32.347171890918744,46.855638912232116,1,2,2025-02-07 15:27:08.775955
5.763181393259991,9.239487011094916,0.6297867889825346,13.538337174995334,45.003825872041986,1,1,2025-02-07 15:26:08.775956
5.514636452170897,9.229149060026735,5.093713575841,15.637140258070469,44.87812097642801,0,0,2025-02-07 15:25:08.775957
6.081874139386323,8.201572903009186,4.76061499532227,17.642420560452667,47.353275097233485,1,0,2025-02-07 15:24:08.775957
8.314658566673508,12.677162558777642,5.158088040765011,15.5382885638848,47.92506076538289,1,0,2025-02-07 15:23:08.775958
4.1327348074082515,10.02017554692894,4.40071540655952,18.857277109531697,44.520901086230324,1,0,2025-02-07 15:22:08.775959
14.686260190374513,9.662720416307723,3.4692972879885478,13.014930387101042,46.598405438484285,0,3,2025-02-07 15:21:08.775960
4.387284128810348,8.606811877821311,4.715181320753249,11.578264531534337,45.727782724300106,1,0,2025-02-07 15:20:08.775960
5.528068134210566,14.403486853491668,5.137326562019171,15.924385009609514,45.01487427761983,1,0,2025-02-07 15:19:08.775961
7.088950596967366,8.390007951665657,4.962360902756711,14.768459171658911,45.408509885314054,1,0,2025-02-07 15:18:08.775962
6.064280019095463,9.35672811159089,4.168654258255982,16.62859116107466,43.62398237031032,1,0,2025-02-07 15:17:08.775962
4.922255222070694,10.62375525442909,4.543380537731323,14.917793127400488,44.38780121333783,1,0,2025-02-07 15:16:08.775963
5.284696290740031,10.900319448616417,4.233581865610038,13.97994062812963,43.83872944049459,1,0,2025-02-07 15:15:08.775964
